name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;646;0;937;3229;1915;3229;1915;0
header;280;148;280;181;1907;181;1907;148
A;1087;213;1087;239;1108;239;1108;213
A;1246;613;1246;628;1253;628;1253;613
A;988;686;988;686;988;686;988;686
D;890;698;890;713;897;713;897;698
B;888;743;888;758;895;758;895;743
B;1083;897;1083;924;1104;924;1104;897
B;1024;963;1024;977;1044;977;1044;963
A;1061;972;1061;975;1065;975;1065;972
A;1295;979;1295;985;1300;985;1300;979
A;850;1155;850;1170;858;1170;858;1155
A;1615;1163;1615;1178;1623;1178;1623;1163
A;1196;1255;1196;1270;1203;1270;1203;1255
B;880;1337;880;1355;894;1355;894;1337
A;1562;1483;1562;1489;1567;1489;1567;1483
C;1083;1572;1083;1600;1104;1600;1104;1572
B;1058;1751;1058;1766;1066;1766;1066;1751
A;1290;1852;1290;1857;1296;1857;1296;1852
B;1056;1939;1056;1954;1064;1954;1064;1939
A;1640;2058;1640;2063;1647;2063;1647;2058
D;1090;2242;1090;2268;1109;2268;1109;2242
A;1634;2296;1634;2300;1639;2300;1639;2296
B;924;2474;924;2490;933;2490;933;2474
B;893;2519;893;2537;907;2537;907;2519
D;1280;2526;1280;2540;1288;2540;1288;2526
A;1648;2614;1648;2619;1654;2619;1654;2614
B;1095;2833;1095;2850;1114;2850;1114;2833
A;1891;2834;1891;2858;1898;2858;1898;2834
A;1596;2854;1596;2867;1600;2867;1600;2854
