name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;322;0;370;3217;1112;3217;1136;0
header;249;181;249;220;1901;220;1901;181
A;1094;251;1094;276;1116;276;1116;251
A;941;393;941;409;949;409;949;393
D;1062;851;1062;866;1071;866;1071;851
B;1089;933;1089;961;1109;961;1109;933
A;825;1139;825;1143;828;1143;828;1139
B;586;1324;586;1343;600;1343;600;1324
B;893;1417;893;1432;901;1432;901;1417
C;1086;1500;1086;1528;1106;1528;1106;1500
A;574;1509;574;1524;582;1524;582;1509
A;1081;1571;1081;1574;1083;1574;1083;1571
A;392;1645;392;1660;399;1660;399;1645
D;1011;1734;1011;1749;1020;1749;1020;1734
A;480;1871;480;1886;488;1886;488;1871
A;387;1963;387;1978;395;1978;395;1963
A;481;2008;481;2023;488;2023;488;2008
D;1083;2175;1083;2200;1103;2200;1103;2175
B;713;2239;713;2254;722;2254;722;2239
D;867;2376;867;2391;876;2391;876;2376
B;958;2465;958;2481;966;2481;966;2465
B;690;2550;690;2565;712;2565;712;2550
B;618;2865;618;2881;639;2881;639;2865
