name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;687;0;566;3223;892;3223;1305;0
header;193;214;193;247;1801;247;1801;214
A;992;280;992;307;1013;307;1013;280
A;965;789;965;795;970;795;970;789
B;991;956;991;982;1009;982;1009;956
D;739;1017;739;1032;747;1032;747;1017
A;1135;1122;1135;1132;1140;1132;1140;1122
A;1026;1294;1026;1309;1034;1309;1034;1294
C;985;1622;985;1651;1007;1651;1007;1622
A;805;1749;805;1764;813;1764;813;1749
B;960;1979;960;1994;968;1994;968;1979
D;989;2286;989;2315;1011;2315;1011;2286
A;688;2481;688;2496;696;2496;696;2481
A;620;2527;620;2542;628;2542;628;2527
B;768;2528;768;2543;776;2543;776;2528
D;716;2574;716;2589;724;2589;724;2574
A;602;2665;602;2680;610;2680;610;2665
