name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1015;0;894;3219;1768;3219;1792;0
header;149;185;149;219;1799;219;1799;185
D;1493;525;1493;553;1526;553;1526;525
B;1074;763;1074;782;1088;782;1088;763
B;1339;1033;1339;1048;1360;1048;1360;1033
B;1379;1042;1379;1058;1388;1058;1388;1042
A;1428;1361;1428;1376;1437;1376;1437;1361
D;1384;1406;1384;1422;1393;1422;1393;1406
B;1390;1441;1390;1469;1423;1469;1423;1441
A;970;1495;970;1496;972;1496;972;1495
B;1142;1497;1142;1512;1151;1512;1151;1497
C;959;1601;959;1631;986;1631;986;1601
B;1664;1773;1664;1792;1681;1792;1681;1773
A;1491;1909;1491;1925;1499;1925;1499;1909
A;1053;1992;1053;1992;1054;1992;1054;1992
B;1066;1999;1066;2014;1075;2014;1075;1999
B;1390;2274;1390;2290;1399;2290;1399;2274
A;1088;2397;1088;2398;1088;2398;1088;2397
A;952;2602;952;2602;952;2602;952;2602
A;1724;3111;1724;3112;1724;3112;1724;3111
